name,firstName,lastName,slug,shortName,position,jerseyNumber,height,userCount,id,shirtNumber,dateOfBirthTimestamp,team.name,team.slug,team.shortName,team.gender,team.sport.name,team.sport.slug,team.sport.id,team.primaryUniqueTournament.name,team.primaryUniqueTournament.slug,team.primaryUniqueTournament.primaryColorHex,team.primaryUniqueTournament.secondaryColorHex,team.primaryUniqueTournament.category.name,team.primaryUniqueTournament.category.slug,team.primaryUniqueTournament.category.sport.name,team.primaryUniqueTournament.category.sport.slug,team.primaryUniqueTournament.category.sport.id,team.primaryUniqueTournament.category.id,team.primaryUniqueTournament.category.flag,team.primaryUniqueTournament.category.alpha2,team.primaryUniqueTournament.userCount,team.primaryUniqueTournament.id,team.primaryUniqueTournament.displayInverseHomeAwayTeams,team.userCount,team.nameCode,team.disabled,team.national,team.type,team.id,team.country.alpha2,team.country.name,team.teamColors.primary,team.teamColors.secondary,team.teamColors.text,country.alpha2,country.name,preferredFoot,contractUntilTimestamp,proposedMarketValue,proposedMarketValueRaw.value,proposedMarketValueRaw.currency,retired,deceased,gender
José Herrera,José Herrera,,jose-herrera,J. Herrera,F,26,,24,1179171,26.0,1109030400.0,Argentinos Juniors,argentinos-juniors,Argentinos Jrs.,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,17737,ARG,False,False,0,3216,AR,Argentina,#cc0000,#ffffff,#ffffff,AR,Argentina,Left,,,,,,,
Joaquín Laso,,,joaquin-laso,J. Laso,D,2,185.0,42,789853,2.0,647049600.0,Independiente,independiente,Independiente,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,17390,CAI,False,False,0,3209,AR,Argentina,#cc0000,#cc0000,#cc0000,AR,Argentina,Right,1735603200.0,290000.0,290000.0,EUR,False,,
Ezequiel Cerutti,,,ezequiel-cerutti,E. Cerutti,F,7,179.0,69,340785,7.0,695606400.0,San Lorenzo,san-lorenzo,San Lorenzo,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,20794,SLO,False,False,0,3201,AR,Argentina,#ff0000,#000033,#000033,AR,Argentina,Right,1703980800.0,365000.0,365000.0,EUR,,,
Christian Ordoñez,Christian Ordoñez,,christian-ordonez,C. Ordoñez,M,32,177.0,60,1201388,32.0,1076284800.0,Vélez Sarsfield,velez-sarsfield,Vélez Sarsfield,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,15570,VEL,False,False,0,3208,AR,Argentina,#ffffff,#003366,#003366,AR,Argentina,Right,1735603200.0,435000.0,435000.0,EUR,,,
Maximiliano Romero,,,maximiliano-romero,M. Romero,F,15,179.0,353,792585,15.0,915840000.0,Racing Club,racing-club,Racing,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,31885,RAC,False,False,0,3215,AR,Argentina,#00ccff,#ffffff,#ffffff,AR,Argentina,Right,1703980800.0,2900000.0,2900000.0,EUR,,,
Rodrigo Herrera,Rodrigo Herrera,,rodrigo-herrera,R. Herrera,M,5,181.0,14,1067815,5.0,965174400.0,Barracas Central,barracas-central,Barracas,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,7491,BAR,,False,0,65668,AR,Argentina,#ffffff,#ff0000,#ff0000,AR,Argentina,Right,1735603200.0,590000.0,590000.0,EUR,,,
Franco Troyansky,,,franco-troyansky,F. Troyansky,F,20,175.0,77,859990,20.0,857606400.0,Lanús,lanus,Lanús,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,13106,LAN,False,False,0,3218,AR,Argentina,#660033,#ffffff,#ffffff,AR,Argentina,Right,1703980800.0,1000000.0,1000000.0,EUR,,,
Gonzalo Luján,Gonzalo Lujan,,gonzalo-lujan,G. Luján,D,35,182.0,46,1106584,35.0,988329600.0,San Lorenzo,san-lorenzo,San Lorenzo,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,20794,SLO,False,False,0,3201,AR,Argentina,#ff0000,#000033,#000033,AR,Argentina,Right,1735603200.0,2700000.0,2700000.0,EUR,False,,
Facundo Mater,,,facundo-mater,F. Mater,M,33,165.0,38,896753,33.0,901152000.0,Barracas Central,barracas-central,Barracas,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,7491,BAR,,False,0,65668,AR,Argentina,#ffffff,#ff0000,#ff0000,AR,Argentina,Right,1703980800.0,1500000.0,1500000.0,EUR,,,
Ronaldo Martinez,,,ronaldo-martinez,R. Martinez,F,77,178.0,94,874452,77.0,830390400.0,Platense,platense,Platense,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,9194,PLA,,False,0,36837,AR,Argentina,#442b0b,#f2f2f2,#f2f2f2,PY,Paraguay,Both,1703980800.0,710000.0,710000.0,EUR,,,
Gabriel Gudiño,,,gabriel-gudino,G. Gudiño,M,88,170.0,16,849040,88.0,700704000.0,Platense,platense,Platense,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,9194,PLA,,False,0,36837,AR,Argentina,#442b0b,#f2f2f2,#f2f2f2,AR,Argentina,Right,1735603200.0,330000.0,330000.0,EUR,,,
Enzo Kalinski,,,enzo-kalinski,E. Kalinski,M,23,170.0,8,249667,23.0,542332800.0,Central Córdoba,central-cordoba,Central Córdoba,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,7905,CC,False,False,0,65676,AR,Argentina,#ffffff,#000000,#000000,AR,Argentina,Right,1703980800.0,105000.0,105000.0,EUR,False,,
Pablo Piatti,,,pablo-piatti,P. Piatti,F,31,163.0,120,33959,31.0,607305600.0,Estudiantes de La Plata,estudiantes-de-la-plata,Estudiantes,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,19854,ELP,False,False,0,3206,AR,Argentina,#ff0000,#ffffff,#ffffff,AR,Argentina,Both,1719705600.0,385000.0,385000.0,EUR,,,
Emanuel Hernández,,,emanuel-hernandez,E. Hernández,D,27,190.0,30,975816,27.0,878169600.0,Sarmiento,sarmiento,Sarmiento,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,6873,CAS,False,False,0,42338,AR,Argentina,#006600,#006600,#006600,UY,Uruguay,Right,1767139200.0,535000.0,535000.0,EUR,,,
Cristian Zabala,,,cristian-zabala,C. Zabala,M,27,187.0,15,971172,27.0,915148800.0,Tigre,tigre,Tigre,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,12742,TIG,False,False,0,7628,AR,Argentina,#000099,#ff0000,#ff0000,AR,Argentina,Right,1703980800.0,840000.0,840000.0,EUR,,,
Valentín Burgoa,,,valentin-burgoa,V. Burgoa,M,30,175.0,57,922466,30.0,966384000.0,Huracán,huracan,Huracán,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,14674,HUR,False,False,0,7629,AR,Argentina,#ffffff,#dd0000,#dd0000,AR,Argentina,Left,,425000.0,425000.0,EUR,,,
Leonel Vangioni,,,leonel-vangioni,L. Vangioni,D,21,181.0,60,93186,21.0,547171200.0,Newell's Old Boys,newells-old-boys,Newell's,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,14700,NOB,False,False,0,3212,AR,Argentina,#ff0000,#000000,#000000,AR,Argentina,Left,1703980800.0,105000.0,105000.0,EUR,,,
Gian Nardelli,Gian Nardelli,,gian-nardelli,G. Nardelli,D,36,172.0,13,1084966,36.0,952732800.0,Colón,colon,Colón,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,10230,COL,False,False,0,3207,AR,Argentina,#000000,#cc0000,#cc0000,AR,Argentina,,,,,,,,
David Zalazar,,,david-zalazar,D. Zalazar,M,30,177.0,46,1017422,30.0,1020902400.0,Barracas Central,barracas-central,Barracas,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,7491,BAR,,False,0,65668,AR,Argentina,#ffffff,#ff0000,#ff0000,AR,Argentina,Left,1735603200.0,160000.0,160000.0,EUR,,,
Gastón Gerzel,,,gaston-gerzel,G. Gerzel,M,19,172.0,16,1022261,19.0,947030400.0,Sarmiento,sarmiento,Sarmiento,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,6873,CAS,False,False,0,42338,AR,Argentina,#006600,#006600,#006600,AR,Argentina,Left,1703980800.0,80000.0,80000.0,EUR,,,
Ijiel Cesar Protti,,,protti-ijiel-cesar,I. C. Protti,M,9,180.0,12,796999,9.0,791510400.0,Tigre,tigre,Tigre,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,12742,TIG,False,False,0,7628,AR,Argentina,#000099,#ff0000,#ff0000,AR,Argentina,Left,1735603200.0,435000.0,435000.0,EUR,False,False,
Luis Garnier,,,luis-garnier,L. Garnier,M,4,184.0,3,789407,4.0,409363200.0,Sarmiento,sarmiento,Sarmiento,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,6873,CAS,False,False,0,42338,AR,Argentina,#006600,#006600,#006600,AR,Argentina,Right,1703980800.0,27000.0,27000.0,EUR,,,
Patricio Pernicone,Patricio Pernicone,,patricio-pernicone,P. Pernicone,D,23,183.0,9,1086288,23.0,994204800.0,Vélez Sarsfield Reserve,velez-sarsfield-reserve,Vélez Sarsfield,M,Football,football,1,Campeonato de Reserva de Primera División,campeonato-de-reserva-de-primera-division,,,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,3289.0,18817.0,False,4805,VEL,,False,0,250779,AR,Argentina,#52b030,#52b030,#ffffff,AR,Argentina,,1735603200.0,23000.0,23000.0,EUR,,,
Raúl Lozano,,,raul-lozano,R. Lozano,D,2,179.0,22,884971,2.0,873158400.0,Platense,platense,Platense,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,9194,PLA,,False,0,36837,AR,Argentina,#442b0b,#f2f2f2,#f2f2f2,AR,Argentina,Right,1735603200.0,515000.0,515000.0,EUR,,,
Leonel Mosevich,,,leonel-mosevich,L. Mosevich,D,26,178.0,43,824157,26.0,855014400.0,Instituto Córdoba,instituto-cordoba,Instituto,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,7806,IAC,,False,0,4937,AR,Argentina,#e72328,#222226,#222226,AR,Argentina,Right,1735603200.0,430000.0,430000.0,EUR,,,
Jeremías Pérez Tica,Jeremías Pérez Tica,,jeremias-perez-tica,J. P. Tica,F,27,169.0,42,1153982,27.0,1050537600.0,Newell's Old Boys,newells-old-boys,Newell's,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,14700,NOB,False,False,0,3212,AR,Argentina,#ff0000,#000000,#000000,AR,Argentina,Right,,,,,,,
Edgar Elizalde,,,edgar-elizalde,E. Elizalde,D,3,183.0,88,874565,3.0,951609600.0,Independiente,independiente,Independiente,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,17390,CAI,False,False,0,3209,AR,Argentina,#cc0000,#cc0000,#cc0000,UY,Uruguay,Left,1767139200.0,410000.0,410000.0,EUR,,,
Gastón Campi,,,gaston-campi,G. Campi,D,22,192.0,54,351824,22.0,670896000.0,San Lorenzo,san-lorenzo,San Lorenzo,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,20794,SLO,False,False,0,3201,AR,Argentina,#ff0000,#000033,#000033,AR,Argentina,Left,1703980800.0,325000.0,325000.0,EUR,,,
Carlos Sánchez,,,carlos-sanchez,C. Sánchez,M,6,182.0,608,26995,6.0,508032000.0,San Lorenzo,san-lorenzo,San Lorenzo,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,20794,SLO,False,False,0,3201,AR,Argentina,#ff0000,#000033,#000033,CO,Colombia,Left,1703980800.0,240000.0,240000.0,EUR,,,
Bruno Leyes,,,leyes-bruno,B. Leyes,M,25,173.0,28,1130268,25.0,1004400000.0,Godoy Cruz,godoy-cruz,Godoy Cruz,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,12549,GOD,,False,0,6074,AR,Argentina,#002593,#ffffff,#ffffff,AR,Argentina,Left,1767139200.0,775000.0,775000.0,EUR,,,
Tomás Guidara,,,tomas-guidara,T. Guidara,D,24,180.0,51,871519,24.0,826675200.0,Vélez Sarsfield,velez-sarsfield,Vélez Sarsfield,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,15570,VEL,False,False,0,3208,AR,Argentina,#ffffff,#003366,#003366,AR,Argentina,Right,1735603200.0,2400000.0,2400000.0,EUR,,,
Damián Martínez,,,damian-martinez,D. Martínez,D,4,177.0,25,38106,4.0,633744000.0,Rosario Central,rosario-central,Rosario Central,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,12753,ROS,False,False,0,3217,AR,Argentina,#000066,#ffcc00,#ffcc00,AR,Argentina,Right,1703980800.0,520000.0,520000.0,EUR,,,
Brian Calderara,Brian Calderara,,brian-calderara,B. Calderara,M,21,170.0,25,1086937,21.0,907200000.0,Barracas Central,barracas-central,Barracas,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,7491,BAR,,False,0,65668,AR,Argentina,#ffffff,#ff0000,#ff0000,AR,Argentina,Left,1703980800.0,315000.0,315000.0,EUR,,,
Sebastián Sosa,,,sebastian-sosa,S. Sosa,F,9,183.0,95,539238,9.0,763516800.0,Banfield,banfield,Banfield,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,9872,BAN,False,False,0,3219,AR,Argentina,#009900,#ffffff,#ffffff,UY,Uruguay,Right,1703980800.0,900000.0,900000.0,EUR,,,
Marcelo González,,,marcelo-gonzalez,M. González,M,21,171.0,38,924350,21.0,833155200.0,Atlético Tucumán,atletico-tucuman,Atlético Tucumán,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,13098,CAT,False,False,0,36833,AR,Argentina,#ffffff,#33ccff,#33ccff,PY,Paraguay,Right,1703980800.0,515000.0,515000.0,EUR,,,
Juan Cruz Guasone,Juan Cruz Guasone,,juan-cruz-guasone,J. C. Guasone,D,18,193.0,32,1087028,18.0,985651200.0,Estudiantes de La Plata,estudiantes-de-la-plata,Estudiantes,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,19854,ELP,False,False,0,3206,AR,Argentina,#ff0000,#ffffff,#ffffff,AR,Argentina,Right,,,,,,,
Julián Fernández,Julián Fernández,,julian-fernandez,J. Fernández,M,11,183.0,483,1177433,11.0,1075420800.0,New York City FC,new-york-city-fc,NY City,M,Football,football,1,MLS,mls,#e2231a,#062f69,USA,usa,Football,football,1.0,26.0,usa,US,79874.0,242.0,False,14773,NYC,False,False,0,187643,US,USA,#6eade0,#171d23,#171d23,AR,Argentina,Left,1830211200.0,4700000.0,4700000.0,EUR,False,,
Silvio Ulariaga,Silvio Ulariaga,,silvio-ulariaga,S. Ulariaga,F,9,,13,1086978,9.0,1015027200.0,Godoy Cruz,godoy-cruz,Godoy Cruz,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,12549,GOD,,False,0,6074,AR,Argentina,#002593,#ffffff,#ffffff,AR,Argentina,,,,,,,,
Marcelo Weigandt,,,marcelo-weigandt,M. Weigandt,D,57,175.0,250,962030,57.0,947548800.0,Boca Juniors,boca-juniors,Boca Juniors,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,112486,BOC,False,False,0,3202,AR,Argentina,#003399,#ffcc66,#ffcc66,AR,Argentina,Right,1735603200.0,2200000.0,2200000.0,EUR,False,,
Christian Oliva,,,christian-oliva,C. Oliva,M,32,178.0,184,923803,32.0,833587200.0,Juárez FC,juarez-fc,Juárez,M,Football,football,1,"Liga MX, Clausura",liga-mx-clausura,#cd2c25,#52b030,Mexico,mexico,Football,football,1.0,12.0,mexico,MX,27492.0,11620.0,False,8056,JUA,,False,0,201624,MX,Mexico,#0ee762,#222226,#222226,UY,Uruguay,Right,1719705600.0,795000.0,795000.0,EUR,,,
Cristian Núñez,,,cristian-nunez,C. Núñez,M,5,166.0,32,991476,5.0,874713600.0,Godoy Cruz,godoy-cruz,Godoy Cruz,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,12549,GOD,,False,0,6074,AR,Argentina,#002593,#ffffff,#ffffff,PY,Paraguay,Right,1703980800.0,290000.0,290000.0,EUR,,,
Juan Miritello,,,juan-miritello,J. Miritello,F,9,182.0,24,1003721,9.0,918432000.0,Asteras Tripolis,asteras-tripolis,Asteras,M,Football,football,1,Stoiximan Super League,stoiximan-super-league,#61c0e2,#007eb7,Greece,greece,Football,football,1.0,67.0,greece,GR,43203.0,185.0,False,5510,AST,False,False,0,6342,GR,Greece,#ff9900,#0000ff,#0000ff,AR,Argentina,Right,1719705600.0,485000.0,485000.0,EUR,,,
Ivo Mammini,Ivo Mammini,,ivo-mammini,I. Mammini,F,29,178.0,35,1087009,29.0,1050364800.0,Gimnasia y Esgrima,gimnasia-y-esgrima,Gimnasia,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,9814,GLP,False,False,0,3205,AR,Argentina,#ffffff,#000033,#000033,AR,Argentina,Both,1735603200.0,460000.0,460000.0,EUR,,,
Matías Ramírez,,,matias-ramirez,M. Ramírez,F,8,175.0,24,897094,8.0,921369600.0,Banfield,banfield,Banfield,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,9872,BAN,False,False,0,3219,AR,Argentina,#009900,#ffffff,#ffffff,AR,Argentina,Left,1735603200.0,250000.0,250000.0,EUR,,,
Nicolás Orsini,,,nicolas-orsini,N. Orsini,F,33,186.0,101,347744,33.0,779328000.0,Unión,union,Unión,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,8727,UNI,False,False,0,3204,AR,Argentina,#ffffff,#cc0000,#cc0000,AR,Argentina,Right,1735603200.0,545000.0,545000.0,EUR,False,,
Julián Malatini,Julian Malatini,,julian-malatini,J. Malatini,D,2,175.0,50,1087043,2.0,991267200.0,Defensa y Justicia,defensa-y-justicia,Def y Justicia,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,20270,DYJ,False,False,0,36839,AR,Argentina,#ffff00,#339900,#339900,AR,Argentina,Right,1703980800.0,1500000.0,1500000.0,EUR,,,
Diego Vasquez,,,vasquez-diego,D. Vasquez,F,30,,5,1390105,30.0,968630400.0,Central Córdoba,central-cordoba,Central Córdoba,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,7905,CC,False,False,0,65676,AR,Argentina,#ffffff,#000000,#000000,AR,Argentina,,,,,,False,,M
Thomas Galdames,,,thomas-galdames,T. Galdames,D,3,182.0,260,852142,3.0,911520000.0,Godoy Cruz,godoy-cruz,Godoy Cruz,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,12549,GOD,,False,0,6074,AR,Argentina,#002593,#ffffff,#ffffff,CL,Chile,Left,1735603200.0,1300000.0,1300000.0,EUR,,,
Eric Remedi,,,eric-remedi,E. Remedi,M,5,170.0,70,796096,5.0,802224000.0,Banfield,banfield,Banfield,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,9872,BAN,False,False,0,3219,AR,Argentina,#009900,#ffffff,#ffffff,AR,Argentina,Right,1703980800.0,1700000.0,1700000.0,EUR,,,
Santiago Pierotti,,,santiago-pierotti,S. Pierotti,F,30,189.0,130,984998,30.0,986256000.0,Colón,colon,Colón,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,10230,COL,False,False,0,3207,AR,Argentina,#000000,#cc0000,#cc0000,AR,Argentina,Right,1735603200.0,2600000.0,2600000.0,EUR,,,
Ezequiel Cañete,,,ezequiel-canete,E. Cañete,M,24,175.0,76,1017455,24.0,929577600.0,Banfield,banfield,Banfield,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,9872,BAN,False,False,0,3219,AR,Argentina,#009900,#ffffff,#ffffff,AR,Argentina,Left,1735603200.0,760000.0,760000.0,EUR,,,
Ivan Leguizamon,Ivan Leguizamon,,ivan-leguizamon,I. Leguizamon,M,41,174.0,156,1161823,41.0,1025654400.0,San Lorenzo,san-lorenzo,San Lorenzo,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,20794,SLO,False,False,0,3201,AR,Argentina,#ff0000,#000033,#000033,PY,Paraguay,Left,1767139200.0,2600000.0,2600000.0,EUR,,,
José Romero,,,jose-romero,J. Romero,F,34,,24,1018418,34.0,1048550400.0,Talleres,talleres,Talleres,M,Football,football,1,Liga Profesional de Fútbol,liga-profesional-de-futbol,#0cbad8,#daa813,Argentina,argentina,Football,football,1.0,48.0,argentina,AR,57507.0,155.0,False,16149,CAT,False,False,0,3210,AR,Argentina,#050040,#ffffff,#ffffff,,,,,,,,,,
