yellowCards,aerialDuelsWon,minutesPlayed,possessionLost,redCards,aerialDuelsWonPercentage,wasFouled,appearances,groundDuelsWon,totalDuelsWon,fouls,matchesStarted,groundDuelsWonPercentage,totalDuelsWonPercentage,dispossessed,rating,player.name,player.slug,player.userCount,player.id,team.name,team.slug,team.shortName,team.userCount,team.type,team.id,team.teamColors.primary,team.teamColors.secondary,team.teamColors.text
4,15,1571,253,0,36.59,11,24,41,56,19,17,46.59,43.41,8,6.71,Victor Luis,victor-luis,254,252781,Coritiba,coritiba,Coritiba,0,0,1982,#52b030,#52b030,#ffffff
1,3,551,122,0,27.27,9,12,47,50,8,5,49.47,47.17,14,6.71,Ângelo,angelo,6542,1086455,Santos,santos,Santos,0,0,1968,#52b030,#52b030,#ffffff
11,37,2001,112,1,50.0,9,24,42,79,34,23,45.65,47.59,4,6.71,Gabriel Mercado,gabriel-mercado,480,128376,Internacional,internacional,Internacional,0,0,1966,#52b030,#52b030,#ffffff
5,97,1923,287,1,71.85,13,25,45,142,46,23,40.54,57.72,2,6.71,Danilo Avelar,danilo-avelar,206,121221,América Mineiro,america-mineiro,América Mineiro,0,0,1973,#52b030,#52b030,#ffffff
2,10,672,89,0,55.56,11,14,21,31,4,8,53.85,54.39,5,6.71,Vina,vina,1261,1101714,Grêmio,gremio,Grêmio,0,0,5926,#52b030,#52b030,#ffffff
2,6,420,40,0,40.0,4,17,8,14,8,3,32.0,35.0,4,6.71,Silvio Romero,silvio-romero,287,174937,Fortaleza,fortaleza,Fortaleza,0,0,2020,#52b030,#52b030,#ffffff
5,20,1678,232,0,55.56,35,35,116,136,48,18,48.33,49.28,30,6.71,Richard Ríos,richard-rios,1956,1015292,Palmeiras,palmeiras,Palmeiras,0,0,1963,#52b030,#52b030,#ffffff
4,26,1675,300,0,61.9,21,19,84,110,17,19,47.19,50.0,30,6.71,Gilberto,gilberto,928,261687,Bahia,bahia,Bahia,0,0,1955,#52b030,#52b030,#ffffff
3,18,1480,194,0,56.25,6,21,51,69,20,20,38.93,42.33,14,6.7,Felipe Carballo,felipe-carballo,555,805038,Grêmio,gremio,Grêmio,0,0,5926,#52b030,#52b030,#ffffff
2,1,652,126,0,16.67,14,21,49,50,5,2,51.58,49.5,9,6.7,Matías Segovia,matias-segovia,1190,988622,Botafogo,botafogo,Botafogo,0,0,1958,#52b030,#52b030,#ffffff
6,25,1421,259,1,56.82,9,22,75,100,35,17,46.01,48.31,4,6.7,Aderlan,aderlan,164,584432,Red Bull Bragantino,red-bull-bragantino,Red Bull Bragantino,0,0,1999,#52b030,#52b030,#ffffff
8,24,1710,300,1,42.86,43,26,127,151,44,20,51.84,50.17,18,6.7,Renzo Saravia,renzo-saravia,573,315916,Atlético Mineiro,atletico-mineiro,Atlético Mineiro,0,0,1977,#52b030,#52b030,#ffffff
2,16,1192,137,0,25.81,31,25,70,86,22,12,55.56,45.74,17,6.7,Juan,juan,411,1009928,São Paulo,sao-paulo,São Paulo,0,0,1981,#52b030,#52b030,#ffffff
3,10,545,62,0,27.78,7,12,21,31,16,6,41.18,35.63,8,6.7,Rafael Elias,rafael-elias,277,928527,Cruzeiro,cruzeiro,Cruzeiro,0,0,1954,#52b030,#52b030,#ffffff
2,15,345,49,0,45.45,9,11,13,28,12,2,37.14,41.18,6,6.7,Henrique Dourado,henrique-dourado,371,329219,Cruzeiro,cruzeiro,Cruzeiro,0,0,1954,#52b030,#52b030,#ffffff
1,3,141,18,0,42.86,1,7,5,8,2,1,38.46,40.0,0,6.7,Robert,robert,76,1500254,Cruzeiro,cruzeiro,Cruzeiro,0,0,1954,#52b030,#52b030,#ffffff
2,27,829,101,0,50.94,7,17,27,54,11,9,60.0,55.1,4,6.7,David Braz,david-braz,294,46942,Fluminense,fluminense,Fluminense,0,0,1961,#52b030,#52b030,#ffffff
0,1,84,15,0,25.0,4,4,11,12,1,1,78.57,66.67,0,6.7,Rafael Bilú,rafael-bilu,108,959005,Cruzeiro,cruzeiro,Cruzeiro,0,0,1954,#52b030,#52b030,#ffffff
3,2,351,30,0,40.0,6,9,21,23,14,3,46.67,46.0,4,6.7,Matheus Carvalho,matheus-carvalho,104,1391962,Vasco da Gama,vasco-da-gama,Vasco da Gama,0,0,1974,#52b030,#52b030,#ffffff
4,19,811,72,0,65.52,1,10,13,32,13,9,44.83,55.17,0,6.7,Bruno Viana,bruno-viana,279,804703,Coritiba,coritiba,Coritiba,0,0,1982,#52b030,#52b030,#ffffff
0,3,50,6,0,50.0,1,2,1,4,2,0,20.0,36.36,2,6.7,Breno Herculano,breno-herculano,17,1018671,Goiás,goias,Goiás,0,0,1960,#52b030,#52b030,#ffffff
5,21,937,71,0,61.76,2,15,18,39,18,13,43.9,52.0,0,6.7,Marlon,marlon,536,331853,Fluminense,fluminense,Fluminense,0,0,1961,#52b030,#52b030,#ffffff
0,0,58,8,0,0.0,5,4,11,11,1,0,73.33,64.71,1,6.7,Daniel Jr,daniel-jr,130,1172052,Cruzeiro,cruzeiro,Cruzeiro,0,0,1954,#52b030,#52b030,#ffffff
0,0,11,3,0,0.0,0,1,2,2,0,0,66.67,66.67,0,6.7,Alexandre Jesus,alexandre-jesus,53,1016865,Fluminense,fluminense,Fluminense,0,0,1961,#52b030,#52b030,#ffffff
2,4,900,77,0,100.0,2,10,2,6,1,10,50.0,75.0,0,6.7,Keiller,keiller,185,840082,Internacional,internacional,Internacional,0,0,1966,#52b030,#52b030,#ffffff
8,16,1863,274,0,45.71,17,30,71,87,43,22,43.03,43.5,23,6.7,Jadsom,jadsom,195,964127,Red Bull Bragantino,red-bull-bragantino,Red Bull Bragantino,0,0,1999,#52b030,#52b030,#ffffff
0,22,756,127,0,46.81,17,27,27,49,19,6,38.57,41.88,16,6.7,Isidro Pitta,isidro-pitta,448,979861,Cuiabá,cuiaba,Cuiabá,0,0,49202,#52b030,#52b030,#ffffff
7,34,2025,90,0,48.57,5,24,22,56,22,23,39.29,44.44,3,6.7,Henrique,henrique,125,37288,Coritiba,coritiba,Coritiba,0,0,1982,#52b030,#52b030,#ffffff
6,11,1319,161,0,40.74,10,20,45,56,27,16,37.19,37.84,13,6.7,Fausto Vera,fausto-vera,1664,930690,Corinthians,corinthians,Corinthians,0,0,1957,#52b030,#52b030,#ffffff
4,20,1634,275,0,40.82,42,30,101,121,33,22,48.79,47.27,33,6.69,Jonathan Cafú,jonathan-cafu,210,790103,Cuiabá,cuiaba,Cuiabá,0,0,49202,#52b030,#52b030,#ffffff
0,3,224,27,0,33.33,6,13,15,18,3,0,46.88,43.9,5,6.69,Carlos Alberto,carlos-alberto,164,1008700,Botafogo,botafogo,Botafogo,0,0,1958,#52b030,#52b030,#ffffff
1,12,259,20,0,44.44,4,13,6,18,8,2,42.86,43.9,1,6.69,Alan Kardec,alan-kardec,410,39656,Atlético Mineiro,atletico-mineiro,Atlético Mineiro,0,0,1977,#52b030,#52b030,#ffffff
2,1,426,66,0,11.11,3,10,23,24,8,6,40.35,36.36,7,6.69,Kayky,kayky,2093,1106151,Bahia,bahia,Bahia,0,0,1955,#52b030,#52b030,#ffffff
1,2,324,51,0,16.67,12,10,18,20,6,1,50.0,41.67,3,6.69,Jean Dias,jean-dias,65,1047201,Internacional,internacional,Internacional,0,0,1966,#52b030,#52b030,#ffffff
0,6,377,71,0,66.67,4,9,22,28,9,5,39.29,43.08,9,6.69,Matheus França,matheus-franca,2506,1116593,Flamengo,flamengo,Flamengo,0,0,5981,#52b030,#52b030,#ffffff
2,6,335,49,0,25.0,14,9,28,34,12,3,49.12,41.98,4,6.69,Alemão,alemao,515,981604,Internacional,internacional,Internacional,0,0,1966,#52b030,#52b030,#ffffff
3,10,584,113,1,58.82,3,9,17,27,8,5,39.53,45.0,6,6.69,Ryan,ryan,63,1086990,Bahia,bahia,Bahia,0,0,1955,#52b030,#52b030,#ffffff
3,26,1241,177,0,44.07,19,25,67,93,39,14,44.08,44.08,11,6.69,Pedro Henrique,pedro-henrique,453,219190,Internacional,internacional,Internacional,0,0,1966,#52b030,#52b030,#ffffff
1,1,395,64,0,11.11,10,9,20,21,6,5,45.45,39.62,13,6.69,David Terans,david-terans,945,586662,Athletico,athletico,Athletico,0,0,1967,#52b030,#52b030,#ffffff
2,20,1986,299,0,45.45,19,28,87,107,19,22,54.72,52.71,15,6.69,João Pedro,joao-pedro,351,605528,Grêmio,gremio,Grêmio,0,0,5926,#52b030,#52b030,#ffffff
2,6,469,39,0,37.5,2,7,8,14,3,6,53.33,45.16,0,6.69,Pedro Geromel,pedro-geromel,578,13338,Grêmio,gremio,Grêmio,0,0,5926,#52b030,#52b030,#ffffff
1,2,120,21,0,100.0,5,6,11,13,4,1,50.0,54.17,4,6.68,Talles Costa,talles-costa,407,1002360,São Paulo,sao-paulo,São Paulo,0,0,1981,#52b030,#52b030,#ffffff
6,28,1210,162,0,52.83,17,17,44,72,18,15,45.36,48.0,13,6.68,Robson Bambu,robson-bambu,347,923186,Vasco da Gama,vasco-da-gama,Vasco da Gama,0,0,1974,#52b030,#52b030,#ffffff
1,11,1363,175,1,47.83,16,22,47,58,21,16,39.83,41.13,12,6.68,Eric Ramires,eric-ramires,312,950545,Red Bull Bragantino,red-bull-bragantino,Red Bull Bragantino,0,0,1999,#52b030,#52b030,#ffffff
5,11,738,107,0,35.48,14,22,32,43,22,6,41.56,39.81,8,6.68,David,david,559,840291,São Paulo,sao-paulo,São Paulo,0,0,1981,#52b030,#52b030,#ffffff
1,8,489,89,0,72.73,10,11,26,34,11,6,52.0,55.74,2,6.68,Mateus Henrique,mateus-henrique,42,1175493,América Mineiro,america-mineiro,América Mineiro,0,0,1973,#52b030,#52b030,#ffffff
1,24,1327,81,1,42.86,20,27,35,59,12,17,50.0,46.83,16,6.68,Luiz Adriano,luiz-adriano,748,39438,Internacional,internacional,Internacional,0,0,1966,#52b030,#52b030,#ffffff
1,20,514,50,0,54.05,1,16,13,33,11,5,41.94,48.53,3,6.68,Yony González,yony-gonzalez,356,351432,Fluminense,fluminense,Fluminense,0,0,1961,#52b030,#52b030,#ffffff
5,20,1313,149,1,64.52,24,25,70,90,28,13,48.28,51.14,18,6.68,Alê,ale,107,869564,América Mineiro,america-mineiro,América Mineiro,0,0,1973,#52b030,#52b030,#ffffff
0,1,139,37,0,25.0,5,6,22,23,3,0,55.0,52.27,4,6.68,Isaac,isaac,92,1464519,Fluminense,fluminense,Fluminense,0,0,1961,#52b030,#52b030,#ffffff
4,14,963,135,1,46.67,14,25,54,68,24,8,47.79,47.55,15,6.68,Filipe Augusto,filipe-augusto,97,254561,Cuiabá,cuiaba,Cuiabá,0,0,49202,#52b030,#52b030,#ffffff
0,3,180,17,0,100.0,3,5,9,12,2,1,47.37,54.55,0,6.68,Victor Cantillo,victor-cantillo,865,355802,Corinthians,corinthians,Corinthians,0,0,1957,#52b030,#52b030,#ffffff
0,1,69,14,0,33.33,1,5,5,6,0,0,71.43,60.0,1,6.68,Luan,luan,1352,386210,Grêmio,gremio,Grêmio,0,0,5926,#52b030,#52b030,#ffffff
0,6,444,69,0,42.86,8,14,21,27,10,2,40.38,40.91,7,6.68,Matheus Araújo,matheus-araujo,461,1002617,Corinthians,corinthians,Corinthians,0,0,1957,#52b030,#52b030,#ffffff
3,11,463,114,0,42.31,9,9,26,37,17,5,41.27,41.57,9,6.68,Cuiabano,cuiabano,230,1160554,Grêmio,gremio,Grêmio,0,0,5926,#52b030,#52b030,#ffffff
3,27,1764,294,1,38.57,32,30,75,102,27,25,41.44,40.64,31,6.68,Felipe Azevedo,felipe-azevedo,142,166471,América Mineiro,america-mineiro,América Mineiro,0,0,1973,#52b030,#52b030,#ffffff
4,12,512,96,0,75.0,5,12,27,39,15,5,52.94,58.21,4,6.68,Gonzalo Escobar,gonzalo-escobar,91,840500,Fortaleza,fortaleza,Fortaleza,0,0,2020,#52b030,#52b030,#ffffff
3,22,667,133,0,56.41,15,16,43,65,17,7,40.57,44.83,13,6.68,Figueiredo,figueiredo,482,1105790,Vasco da Gama,vasco-da-gama,Vasco da Gama,0,0,1974,#52b030,#52b030,#ffffff
0,3,163,12,0,23.08,1,4,7,10,5,2,43.75,34.48,1,6.68,Henrique Almeida,henrique-almeida,96,39402,América Mineiro,america-mineiro,América Mineiro,0,0,1973,#52b030,#52b030,#ffffff
7,26,2107,231,0,54.17,7,32,69,95,36,26,42.33,45.02,17,6.68,Thiago Maia,thiago-maia,1502,358550,Flamengo,flamengo,Flamengo,0,0,5981,#52b030,#52b030,#ffffff
3,24,1438,270,0,48.98,4,23,51,75,13,15,47.66,48.08,6,6.67,Andrés Hurtado,andres-hurtado,304,987589,Red Bull Bragantino,red-bull-bragantino,Red Bull Bragantino,0,0,1999,#52b030,#52b030,#ffffff
2,3,701,66,0,42.86,3,15,28,31,15,7,44.44,44.29,3,6.67,Roni,roni,526,1046440,Corinthians,corinthians,Corinthians,0,0,1957,#52b030,#52b030,#ffffff
0,18,600,80,0,39.13,16,14,36,54,7,4,60.0,50.94,9,6.67,Maurício Garcez,mauricio-garcez,109,1050353,Coritiba,coritiba,Coritiba,0,0,1982,#52b030,#52b030,#ffffff
1,5,611,102,0,29.41,22,14,49,54,12,7,54.44,50.47,4,6.67,Pedro,pedro,767,1199285,Corinthians,corinthians,Corinthians,0,0,1957,#52b030,#52b030,#ffffff
1,5,380,29,0,50.0,2,7,11,16,9,4,40.74,43.24,1,6.67,Jhegson Méndez,jhegson-mendez,687,590150,São Paulo,sao-paulo,São Paulo,0,0,1981,#52b030,#52b030,#ffffff
2,9,384,40,0,28.13,10,10,17,26,8,5,42.5,36.11,5,6.67,Rodrigo Pinho,rodrigo-pinho,305,801339,Coritiba,coritiba,Coritiba,0,0,1982,#52b030,#52b030,#ffffff
0,4,495,54,0,25.0,5,16,15,19,8,5,36.59,33.33,7,6.67,Willian,willian,568,146308,Athletico,athletico,Athletico,0,0,1967,#52b030,#52b030,#ffffff
2,8,660,37,0,24.24,15,16,21,29,14,8,48.84,38.16,5,6.67,Vinicius Mingotti,vinicius-mingotti,107,989407,Bahia,bahia,Bahia,0,0,1955,#52b030,#52b030,#ffffff
2,12,1150,179,0,27.27,10,27,47,59,12,8,36.43,34.1,28,6.67,Everton Galdino,everton-galdino,188,871162,Grêmio,gremio,Grêmio,0,0,5926,#52b030,#52b030,#ffffff
0,1,301,66,0,50.0,6,11,25,26,2,2,43.1,43.33,10,6.67,Romarinho,romarinho,139,870578,Fortaleza,fortaleza,Fortaleza,0,0,2020,#52b030,#52b030,#ffffff
0,0,127,30,0,0.0,4,3,12,12,3,2,50.0,50.0,2,6.67,Chrystian Barletta,chrystian-barletta,590,1035765,Corinthians,corinthians,Corinthians,0,0,1957,#52b030,#52b030,#ffffff
0,1,491,32,0,100.0,1,6,0,1,0,5,0.0,100.0,0,6.67,Santos,santos,1414,166491,Flamengo,flamengo,Flamengo,0,0,5981,#52b030,#52b030,#ffffff
4,18,1421,207,1,58.06,15,26,41,59,22,16,39.42,43.7,14,6.67,Carlos De Pena,carlos-de-pena,416,311394,Internacional,internacional,Internacional,0,0,1966,#52b030,#52b030,#ffffff
2,27,1189,223,0,57.45,11,20,86,113,28,11,50.0,51.6,14,6.67,Gabriel Inocêncio,gabriel-inocencio,78,1047680,Santos,santos,Santos,0,0,1968,#52b030,#52b030,#ffffff
1,9,725,120,0,56.25,5,11,22,31,10,8,43.14,46.27,3,6.66,Nicolas,nicolas,118,841336,América Mineiro,america-mineiro,América Mineiro,0,0,1973,#52b030,#52b030,#ffffff
3,5,615,109,0,55.56,11,21,39,44,12,4,42.86,44.0,15,6.66,Ronald,ronald,102,931521,Cuiabá,cuiaba,Cuiabá,0,0,49202,#52b030,#52b030,#ffffff
0,1,97,17,0,33.33,0,6,1,2,0,0,14.29,20.0,0,6.66,Jesé Rodríguez,jese-rodriguez,1178,110781,Coritiba,coritiba,Coritiba,0,0,1982,#52b030,#52b030,#ffffff
0,2,232,39,0,50.0,1,10,17,19,6,0,48.57,48.72,3,6.66,Diego Rosa,diego-rosa,345,1002415,Bahia,bahia,Bahia,0,0,1955,#52b030,#52b030,#ffffff
7,77,2693,438,2,50.66,30,32,108,185,73,32,43.55,46.25,18,6.66,Maguinho,maguinho,114,871209,Goiás,goias,Goiás,0,0,1960,#52b030,#52b030,#ffffff
0,1,275,64,0,16.67,3,12,14,15,2,1,48.28,42.86,3,6.66,Juan Cazares,juan-cazares,534,158411,América Mineiro,america-mineiro,América Mineiro,0,0,1973,#52b030,#52b030,#ffffff
1,5,608,95,0,55.56,9,9,30,35,5,7,54.55,54.69,4,6.66,Lucas Pires,lucas-pires,333,1136896,Santos,santos,Santos,0,0,1968,#52b030,#52b030,#ffffff
1,3,491,70,0,30.0,11,13,17,20,16,5,36.17,35.09,5,6.65,Lucas Fernandes,lucas-fernandes,330,837871,Botafogo,botafogo,Botafogo,0,0,1958,#52b030,#52b030,#ffffff
1,5,632,128,0,55.56,4,15,16,21,8,7,30.19,33.87,11,6.65,Matías Rojas,matias-rojas,2638,846280,Corinthians,corinthians,Corinthians,0,0,1957,#52b030,#52b030,#ffffff
1,9,406,52,0,34.62,11,10,30,39,8,4,50.85,45.88,4,6.65,Iury Castilho,iury-castilho,102,795020,Cuiabá,cuiaba,Cuiabá,0,0,49202,#52b030,#52b030,#ffffff
1,7,332,51,1,46.67,5,6,12,19,5,3,48.0,47.5,2,6.65,Hugo Mallo,hugo-mallo,354,83506,Internacional,internacional,Internacional,0,0,1966,#52b030,#52b030,#ffffff
2,3,285,38,0,50.0,1,6,6,9,5,4,40.0,42.86,1,6.65,Raí Ramos,rai-ramos,171,879591,São Paulo,sao-paulo,São Paulo,0,0,1981,#52b030,#52b030,#ffffff
0,1,32,6,0,14.29,3,2,4,5,2,0,66.67,38.46,1,6.65,Rwan Cruz,rwan-cruz,244,1180918,Vasco da Gama,vasco-da-gama,Vasco da Gama,0,0,1974,#52b030,#52b030,#ffffff
0,1,213,47,0,50.0,0,8,6,7,4,1,46.15,46.67,3,6.65,Guilherme Lopes,guilherme-lopes,37,1097858,Red Bull Bragantino,red-bull-bragantino,Red Bull Bragantino,0,0,1999,#52b030,#52b030,#ffffff
0,6,302,21,0,46.15,1,4,7,13,2,3,77.78,59.09,0,6.65,Jhon Chancellor,jhon-chancellor,371,249251,Coritiba,coritiba,Coritiba,0,0,1982,#52b030,#52b030,#ffffff
1,6,589,79,0,75.0,6,10,31,37,9,8,50.82,53.62,4,6.65,Liziero,liziero,343,822510,Coritiba,coritiba,Coritiba,0,0,1982,#52b030,#52b030,#ffffff
2,8,573,72,0,53.33,16,22,44,52,22,3,56.41,55.91,2,6.65,Fabinho,fabinho,439,1117513,Palmeiras,palmeiras,Palmeiras,0,0,1963,#52b030,#52b030,#ffffff
7,4,1545,141,2,28.57,15,26,23,27,12,17,38.98,36.99,8,6.65,Gabriel Barbosa,gabriel-barbosa,17246,358554,Flamengo,flamengo,Flamengo,0,0,5981,#52b030,#52b030,#ffffff
3,9,383,34,0,52.94,3,13,10,19,12,2,41.67,46.34,0,6.65,Apodi,apodi,140,33119,Goiás,goias,Goiás,0,0,1960,#52b030,#52b030,#ffffff
3,10,1102,187,0,41.67,14,18,71,81,25,12,45.81,45.25,26,6.64,Alexsander,alexsander,646,1185617,Fluminense,fluminense,Fluminense,0,0,1961,#52b030,#52b030,#ffffff
6,15,1268,114,0,68.18,15,29,57,72,28,14,44.88,48.32,4,6.64,Hugo Moura,hugo-moura,333,973293,Athletico,athletico,Athletico,0,0,1967,#52b030,#52b030,#ffffff
1,10,990,171,0,52.63,7,17,57,67,15,12,53.77,53.6,8,6.64,Kevyson,kevyson,155,1389980,Santos,santos,Santos,0,0,1968,#52b030,#52b030,#ffffff
0,2,121,29,0,50.0,6,5,10,12,3,1,47.62,48.0,1,6.64,Bruno Tabata,bruno-tabata,800,845433,Palmeiras,palmeiras,Palmeiras,0,0,1963,#52b030,#52b030,#ffffff
0,3,153,19,0,60.0,1,5,5,8,1,2,41.67,47.06,2,6.64,Alison,alison,191,329201,Santos,santos,Santos,0,0,1968,#52b030,#52b030,#ffffff
3,14,1256,123,0,45.16,15,18,41,55,15,16,44.57,44.72,7,6.64,Sebastian Gomez,sebastian-gomez,210,925142,Coritiba,coritiba,Coritiba,0,0,1982,#52b030,#52b030,#ffffff
5,42,2043,152,1,55.26,7,26,30,72,14,25,50.85,53.33,2,6.64,Vitão,vitao,500,876625,Internacional,internacional,Internacional,0,0,1966,#52b030,#52b030,#ffffff
5,7,680,57,0,50.0,9,14,44,51,21,8,44.44,45.13,7,6.64,Campanharo,campanharo,188,220094,Internacional,internacional,Internacional,0,0,1966,#52b030,#52b030,#ffffff
2,6,529,105,0,75.0,9,13,29,35,10,6,52.73,55.56,1,6.64,Matheus Bahia,matheus-bahia,147,1047204,Bahia,bahia,Bahia,0,0,1955,#52b030,#52b030,#ffffff
3,9,462,69,0,56.25,8,8,20,29,14,4,46.51,49.15,5,6.64,Bruno Santos,bruno-santos,49,592568,Goiás,goias,Goiás,0,0,1960,#52b030,#52b030,#ffffff
5,23,1066,190,0,57.5,21,19,51,74,24,10,45.95,49.01,10,6.64,Nathan,nathan,292,1116955,São Paulo,sao-paulo,São Paulo,0,0,1981,#52b030,#52b030,#ffffff
3,5,463,46,1,55.56,3,11,22,27,18,4,42.31,44.26,2,6.64,Guilherme Camacho,guilherme-camacho,228,76444,Santos,santos,Santos,0,0,1968,#52b030,#52b030,#ffffff
1,4,124,20,0,33.33,2,3,5,9,6,1,33.33,33.33,3,6.63,Rafael Navarro,rafael-navarro,882,985427,Palmeiras,palmeiras,Palmeiras,0,0,1963,#52b030,#52b030,#ffffff
1,1,294,48,0,10.0,5,9,21,22,7,1,58.33,47.83,5,6.63,Nathan Fernandes,fernandes-nathan,150,1494695,Grêmio,gremio,Grêmio,0,0,5926,#52b030,#52b030,#ffffff
0,3,62,13,0,60.0,0,3,0,3,0,0,0.0,27.27,3,6.63,Giovane,giovane,528,1170773,Corinthians,corinthians,Corinthians,0,0,1957,#52b030,#52b030,#ffffff
1,1,106,9,0,33.33,1,3,4,5,1,1,40.0,38.46,2,6.63,Raul,raul,161,870760,Red Bull Bragantino,red-bull-bragantino,Red Bull Bragantino,0,0,1999,#52b030,#52b030,#ffffff
2,0,137,22,0,0.0,5,3,12,12,5,2,50.0,46.15,4,6.63,Paulinho Bóia,paulinho-boia,156,912781,América Mineiro,america-mineiro,América Mineiro,0,0,1973,#52b030,#52b030,#ffffff
1,0,47,14,0,0.0,1,4,5,5,3,0,41.67,38.46,1,6.63,Alisson Santana,alisson-santana,68,1471221,Atlético Mineiro,atletico-mineiro,Atlético Mineiro,0,0,1977,#52b030,#52b030,#ffffff
0,0,70,5,0,0.0,0,3,2,2,1,0,66.67,33.33,0,6.63,João Marcelo,joao-marcelo,172,978638,Cruzeiro,cruzeiro,Cruzeiro,0,0,1954,#52b030,#52b030,#ffffff
2,13,765,80,0,56.52,5,9,17,30,5,9,56.67,56.6,0,6.63,Thalisson Gabriel,thalisson-gabriel,32,1109577,Coritiba,coritiba,Coritiba,0,0,1982,#52b030,#52b030,#ffffff
3,18,1275,232,0,51.43,12,22,70,88,13,12,57.38,56.05,12,6.63,Igor Gomes,igor-gomes,260,997023,Internacional,internacional,Internacional,0,0,1966,#52b030,#52b030,#ffffff
2,5,458,48,0,26.32,15,13,26,31,6,3,57.78,48.44,7,6.63,Sebastián Ferreira,sebastian-ferreira,382,822783,Vasco da Gama,vasco-da-gama,Vasco da Gama,0,0,1974,#52b030,#52b030,#ffffff
2,22,527,86,1,55.0,19,10,26,48,19,7,37.14,43.64,14,6.63,Zé Roberto,ze-roberto,205,842076,Coritiba,coritiba,Coritiba,0,0,1982,#52b030,#52b030,#ffffff
1,7,336,36,0,35.0,4,7,9,16,5,4,60.0,45.71,0,6.63,Raul Gustavo,raul-gustavo,414,1047422,Bahia,bahia,Bahia,0,0,1955,#52b030,#52b030,#ffffff
3,4,1244,196,0,25.0,22,18,58,62,23,15,42.03,40.26,17,6.63,Arthur Gomes,arthur-gomes,645,822524,Cruzeiro,cruzeiro,Cruzeiro,0,0,1954,#52b030,#52b030,#ffffff
3,10,387,65,0,41.67,9,11,36,46,17,2,46.75,45.54,8,6.63,Wallisson Luiz,wallisson-luiz,163,922601,Cruzeiro,cruzeiro,Cruzeiro,0,0,1954,#52b030,#52b030,#ffffff
3,31,990,86,0,68.89,8,11,23,54,14,11,46.94,57.45,3,6.63,Marcelo Benevenuto,marcelo-benevenuto,179,841808,Fortaleza,fortaleza,Fortaleza,0,0,2020,#52b030,#52b030,#ffffff
5,35,1653,213,1,60.34,4,26,43,78,18,20,51.19,54.93,5,6.63,Bruno Méndez,bruno-mendez,1036,923000,Corinthians,corinthians,Corinthians,0,0,1957,#52b030,#52b030,#ffffff
1,12,529,70,0,41.38,7,15,24,36,7,4,63.16,53.73,2,6.63,Fransérgio,fransergio,136,84847,Coritiba,coritiba,Coritiba,0,0,1982,#52b030,#52b030,#ffffff
1,14,475,85,0,42.42,6,17,30,44,9,5,47.62,45.83,8,6.63,Rômulo,romulo,111,1133743,Athletico,athletico,Athletico,0,0,1967,#52b030,#52b030,#ffffff
0,2,410,80,0,66.67,7,8,26,28,3,4,44.07,45.16,9,6.63,Pedrinho,pedrinho,309,896248,América Mineiro,america-mineiro,América Mineiro,0,0,1973,#52b030,#52b030,#ffffff
4,11,744,117,0,57.89,11,12,48,59,24,9,49.48,50.86,10,6.63,Cicinho,cicinho,105,243271,Bahia,bahia,Bahia,0,0,1955,#52b030,#52b030,#ffffff
1,6,207,38,0,85.71,5,4,10,16,5,2,47.62,57.14,3,6.63,Nino Paraíba,nino-paraiba,151,77375,América Mineiro,america-mineiro,América Mineiro,0,0,1973,#52b030,#52b030,#ffffff
1,0,266,43,0,0.0,8,13,16,16,5,0,45.71,40.0,8,6.62,Dodô,dodo,38,1018871,Goiás,goias,Goiás,0,0,1960,#52b030,#52b030,#ffffff
2,2,809,172,0,20.0,33,22,86,88,10,7,53.75,51.76,16,6.62,Wesley,wesley,738,1211632,Corinthians,corinthians,Corinthians,0,0,1957,#52b030,#52b030,#ffffff
10,7,1728,131,0,24.14,34,28,88,95,38,20,53.33,48.97,11,6.62,Dodi,dodi,228,870804,Santos,santos,Santos,0,0,1968,#52b030,#52b030,#ffffff
2,9,336,65,0,32.14,3,16,19,28,10,1,40.43,37.33,5,6.62,Janderson,janderson,161,1462989,Botafogo,botafogo,Botafogo,0,0,1958,#52b030,#52b030,#ffffff
2,5,345,54,0,29.41,4,10,11,16,8,2,35.48,33.33,3,6.62,Renato Marques,marques-renato,47,1194689,América Mineiro,america-mineiro,América Mineiro,0,0,1973,#52b030,#52b030,#ffffff
0,2,151,16,0,28.57,2,5,12,14,0,1,63.16,53.85,2,6.62,Mikael,mikael,520,994017,América Mineiro,america-mineiro,América Mineiro,0,0,1973,#52b030,#52b030,#ffffff
1,3,401,78,0,50.0,6,12,19,22,4,5,41.3,42.31,7,6.62,Lucas Besozzi,lucas-besozzi,319,1086339,Grêmio,gremio,Grêmio,0,0,5926,#52b030,#52b030,#ffffff
3,7,424,42,0,43.75,4,6,20,27,13,6,39.22,40.3,1,6.62,Andrey Santos,santos-andrey,7338,1105779,Vasco da Gama,vasco-da-gama,Vasco da Gama,0,0,1974,#52b030,#52b030,#ffffff
1,5,739,131,1,33.33,3,13,30,35,14,7,44.78,42.68,8,6.62,Daniel Borges,daniel-borges,90,794874,América Mineiro,america-mineiro,América Mineiro,0,0,1973,#52b030,#52b030,#ffffff
2,30,1145,143,1,33.71,12,28,40,70,32,8,35.71,34.83,18,6.61,Lelê,lele,437,1173457,Fluminense,fluminense,Fluminense,0,0,1961,#52b030,#52b030,#ffffff
