name,slug,shortName,position,jerseyNumber,height,preferredFoot,userCount,id,shirtNumber,dateOfBirthTimestamp,contractUntilTimestamp,proposedMarketValue,team.name,team.slug,team.shortName,team.gender,team.sport.name,team.sport.slug,team.sport.id,team.primaryUniqueTournament.name,team.primaryUniqueTournament.slug,team.primaryUniqueTournament.primaryColorHex,team.primaryUniqueTournament.secondaryColorHex,team.primaryUniqueTournament.category.name,team.primaryUniqueTournament.category.slug,team.primaryUniqueTournament.category.sport.name,team.primaryUniqueTournament.category.sport.slug,team.primaryUniqueTournament.category.sport.id,team.primaryUniqueTournament.category.id,team.primaryUniqueTournament.category.flag,team.primaryUniqueTournament.category.alpha2,team.primaryUniqueTournament.userCount,team.primaryUniqueTournament.id,team.primaryUniqueTournament.displayInverseHomeAwayTeams,team.userCount,team.nameCode,team.national,team.type,team.id,team.country.alpha2,team.country.name,team.teamColors.primary,team.teamColors.secondary,team.teamColors.text,country.alpha2,country.name,proposedMarketValueRaw.value,proposedMarketValueRaw.currency,firstName,lastName,retired,team.disabled,gender,deceased
Franco Costa,franco-costa,F. Costa,F,32,162.0,Left,7,558788,32.0,692323200.0,,215000.0,Delfín,delfin,Delfín,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,5215,DSC,False,0,213638,EC,Ecuador,#004597,#ffc414,#ffc414,AR,Argentina,215000.0,EUR,,,,False,,
Jose Klinger,klinger-jose,J. Klinger,M,57,167.0,Right,85,1201014,57.0,1110412800.0,,275000.0,Independiente del Valle,independiente-del-valle,Independiente del Valle,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,22891,IND,False,0,39723,EC,Ecuador,#002945,#e8ac35,#e8ac35,EC,Ecuador,275000.0,EUR,José Klinger,,,False,M,
Michael Mieles,mieles-michael,M. Mieles,M,20,,Left,1,1156172,20.0,966124800.0,,190000.0,Aucas,aucas,Aucas,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,7497,SDA,False,0,5249,EC,Ecuador,#d4252a,#ffdd00,#ffdd00,EC,Ecuador,190000.0,EUR,,,,False,,
Mathías Solís,mathias-solis,M. Solís,M,25,168.0,,2,1145374,25.0,1100304000.0,1703980800.0,105000.0,Cumbayá FC,cumbaya-fc,Cumbayá FC,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,3203,CUM,False,0,377757,EC,Ecuador,#52b030,#52b030,#ffffff,EC,Ecuador,105000.0,EUR,Mathías Solís,,,,,
Silvano Estacio,silvano-estacio,S. Estacio,M,,172.0,,1,1002475,,1020038400.0,,92000.0,No team,no-team,No team,,Football,football,1,,,,,,,,,,,,,,,,13,NTE,False,0,241802,,,#d0d0d0,#000000,#000000,EC,Ecuador,92000.0,EUR,,,,True,,
Armando Calle,calle-armando,A. Calle,F,28,,,1,1185463,28.0,979344000.0,1703980800.0,52000.0,Gualaceo SC,gualaceo-sc,Gualaceo,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,2276,GUA,False,0,248196,EC,Ecuador,#f9f11e,#13943b,#13943b,EC,Ecuador,52000.0,EUR,,,,,,
Ariel Fernando Alcivar,alcivar-ariel-fernando,A. F. Alcivar,M,15,,,0,1141759,15.0,980640000.0,,54000.0,Mushuc Runa,mushuc-runa,Mushuc Runa,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,2987,MUR,False,0,134976,EC,Ecuador,#00e100,#009933,#009933,EC,Ecuador,54000.0,EUR,,,,,,
Adrián Bone,adrian-bone,A. Bone,G,22,187.0,Right,5,146240,22.0,589680000.0,,190000.0,Técnico Universitario,tecnico-universitario,Técnico,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,2879,TEC,False,0,21941,EC,Ecuador,#b80606,#dfdfdf,#dfdfdf,EC,Ecuador,190000.0,EUR,,,,,,
Piero Guzmán,piero-guzman,P. Guzmán,M,6,,,1,1483014,6.0,1055548800.0,,,Aucas,aucas,Aucas,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,7497,SDA,False,0,5249,EC,Ecuador,#d4252a,#ffdd00,#ffdd00,EC,Ecuador,,,Piero Guzmán,,,False,,
Joffré Escobar,joffre-escobar,J. Escobar,F,27,180.0,Right,42,885539,27.0,846115200.0,,370000.0,Universidad Católica del Ecuador,universidad-catolica-del-ecuador,Universidad Católica,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,6217,UNI,False,0,21942,EC,Ecuador,#4bacd2,#222226,#222226,EC,Ecuador,370000.0,EUR,,,,,,
Cristian Duma,cristian-duma,C. Duma,F,,185.0,Left,6,941509,,837388800.0,,140000.0,No team,no-team,No team,,Football,football,1,,,,,,,,,,,,,,,,13,NTE,False,0,241802,,,#d0d0d0,#000000,#000000,AR,Argentina,140000.0,EUR,,,,True,,
Bryan Nazareno,nazareno-bryan,B. Nazareno,D,6,,,7,1466354,6.0,951696000.0,1703980800.0,375000.0,El Nacional,el-nacional,El Nacional,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,6417,ELN,False,0,5254,EC,Ecuador,#f60404,#222226,#222226,EC,Ecuador,375000.0,EUR,Bryan Nazareno,,,,M,
Daniel Segura,segura-daniel,D. Segura,F,77,166.0,Right,8,976958,77.0,921628800.0,,165000.0,Guayaquil City,guayaquil-city,Guayaquil City,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,3362,GUA,False,0,188850,EC,Ecuador,#87bee7,#0070a0,#0070a0,EC,Ecuador,165000.0,EUR,,,,,,
Jean Carrion,jean-carrion,J. Carrion,F,11,,,2,1190333,11.0,989625600.0,,91000.0,Gualaceo SC,gualaceo-sc,Gualaceo,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,2276,GUA,False,0,248196,EC,Ecuador,#f9f11e,#13943b,#13943b,EC,Ecuador,91000.0,EUR,,,,,,
Ignacio Valsagiácomo,ignacio-valsagiacomo,I. Valsagiácomo,F,9,180.0,Left,6,932881,9.0,769392000.0,,94000.0,Cumbayá FC,cumbaya-fc,Cumbayá FC,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,3203,CUM,False,0,377757,EC,Ecuador,#52b030,#52b030,#ffffff,AR,Argentina,94000.0,EUR,,,,,,
Manuel Núñez,manuel-nunez,M. Núñez,F,19,182.0,,6,1128899,19.0,986256000.0,,,Gualaceo SC,gualaceo-sc,Gualaceo,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,2276,GUA,False,0,248196,EC,Ecuador,#f9f11e,#13943b,#13943b,UY,Uruguay,,,Manuel Núñez,,,,,
Juan Jimenez,juan-jimenez,J. Jimenez,M,21,176.0,Right,11,922048,21.0,763430400.0,,440000.0,Técnico Universitario,tecnico-universitario,Técnico,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,2879,TEC,False,0,21941,EC,Ecuador,#b80606,#dfdfdf,#dfdfdf,CO,Colombia,440000.0,EUR,,,,,,
Richard Farias,farias-richard,R. Farias,D,32,,,2,1185458,32.0,790300800.0,,270000.0,Deportivo Cuenca,deportivo-cuenca,Cuenca,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,4135,CUE,False,0,5251,EC,Ecuador,#990000,#ffff00,#ffff00,EC,Ecuador,270000.0,EUR,,,False,,,
Ángel González,angel-gonzalez,Á. González,M,30,169.0,Right,40,773629,30.0,769046400.0,1719705600.0,775000.0,Peñarol,penarol,Peñarol,M,Football,football,1,Primera División,primera-division,#0f4798,#c39d00,Uruguay,uruguay,Football,football,1.0,57.0,uruguay,UY,12076.0,278.0,False,18672,PEN,False,0,3227,UY,Uruguay,#000000,#ffc400,#ffc400,AR,Argentina,775000.0,EUR,,,,False,,
Cristian Sención,cristian-sencion,C. Sención,M,6,179.0,Right,15,877404,6.0,822787200.0,1719705600.0,145000.0,Unión Magdalena,union-magdalena,Unión Magdalena,M,Football,football,1,"Primera A, Clausura",primera-a-clausura,#002c6d,#00afcf,Colombia,colombia,Football,football,1.0,274.0,colombia,CO,19234.0,11536.0,False,5889,UMG,False,0,89376,CO,Colombia,#2e529b,#cc353c,#cc353c,UY,Uruguay,145000.0,EUR,,,False,,,
Eder Cetre,eder-cetre,E. Cetre,M,38,,,2,1015248,38.0,784857600.0,,165000.0,El Nacional,el-nacional,El Nacional,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,6417,ELN,False,0,5254,EC,Ecuador,#f60404,#222226,#222226,EC,Ecuador,165000.0,EUR,,,,,,
Sergio Vasquez,vasquez-sergio,S. Vasquez,M,50,,,6,1473448,50.0,1073174400.0,,,Orense SC,orense-sc,Orense,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,2909,ORE,False,0,277525,EC,Ecuador,#7cfc00,#00009a,#00009a,EC,Ecuador,,,,,,,M,
Renato César,renato-cesar,R. César,M,16,176.0,Right,26,248023,16.0,745459200.0,1703980800.0,430000.0,Guayaquil City,guayaquil-city,Guayaquil City,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,3362,GUA,False,0,188850,EC,Ecuador,#87bee7,#0070a0,#0070a0,UY,Uruguay,430000.0,EUR,,,,,,
Jefferson Montero,jefferson-montero,J. Montero,M,10,173.0,Right,156,54686,10.0,620611200.0,,240000.0,Aucas,aucas,Aucas,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,7497,SDA,False,0,5249,EC,Ecuador,#d4252a,#ffdd00,#ffdd00,EC,Ecuador,240000.0,EUR,,,,False,,
William Vargas,vargas-william,W. Vargas,D,27,,Right,4,928506,27.0,866073600.0,1735603200.0,540000.0,Guayaquil City,guayaquil-city,Guayaquil City,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,3362,GUA,False,0,188850,EC,Ecuador,#87bee7,#0070a0,#0070a0,EC,Ecuador,540000.0,EUR,,,,,,
Christian Cuero,christian-cuero,C. Cuero,F,,180.0,,1,965039,,630288000.0,,205000.0,No team,no-team,No team,,Football,football,1,,,,,,,,,,,,,,,,13,NTE,False,0,241802,,,#d0d0d0,#000000,#000000,EC,Ecuador,205000.0,EUR,,,,True,,
Cristopher Zambrano,zambrano-cristopher,C. Zambrano,F,37,184.0,,42,1116357,37.0,1088985600.0,,315000.0,Aucas,aucas,Aucas,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,7497,SDA,False,0,5249,EC,Ecuador,#d4252a,#ffdd00,#ffdd00,EC,Ecuador,315000.0,EUR,,,,False,,
Jose Luis Monaga Quinonez,jose-luis-monaga-quinonez,J. L. M. Quinonez,D,24,179.0,,1,925620,24.0,891129600.0,,340000.0,Mushuc Runa,mushuc-runa,Mushuc Runa,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,2987,MUR,False,0,134976,EC,Ecuador,#00e100,#009933,#009933,EC,Ecuador,340000.0,EUR,,,False,,,
Arnaldo Valverde,arnaldo-valverde,A. Valverde,M,11,,Right,1,964939,11.0,673228800.0,,245000.0,Libertad,libertad,Libertad,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,2965,LIB,False,0,394127,EC,Ecuador,#fc771c,#ffffff,#ffffff,EC,Ecuador,245000.0,EUR,,,False,,,
Andy Burbano,andy-burbano,A. Burbano,D,23,172.0,,1,868745,23.0,769996800.0,,325000.0,Orense SC,orense-sc,Orense,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,2909,ORE,False,0,277525,EC,Ecuador,#7cfc00,#00009a,#00009a,EC,Ecuador,325000.0,EUR,,,,,,
Joao Paredes,joao-paredes,J. Paredes,M,19,180.0,Right,1,921860,19.0,853632000.0,,,Técnico Universitario,tecnico-universitario,Técnico,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,2879,TEC,False,0,21941,EC,Ecuador,#b80606,#dfdfdf,#dfdfdf,EC,Ecuador,,,,,True,,,
Jonnathan Bravo,jonnathan-bravo,J. Bravo,D,2,180.0,Right,1,881845,2.0,868320000.0,1703980800.0,105000.0,Libertad,libertad,Libertad,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,2965,LIB,False,0,394127,EC,Ecuador,#fc771c,#ffffff,#ffffff,EC,Ecuador,105000.0,EUR,,,,,,
Silvio Gutiérrez,silvio-gutierrez,S. Gutiérrez,D,28,175.0,Left,6,877438,28.0,730857600.0,,105000.0,Deportivo Cuenca,deportivo-cuenca,Cuenca,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,4135,CUE,False,0,5251,EC,Ecuador,#990000,#ffff00,#ffff00,EC,Ecuador,105000.0,EUR,,,,,,
Federico Arbeláez,federico-arbelaez,F. Arbeláez,D,22,181.0,Left,5,863327,22.0,847584000.0,,230000.0,Libertad,libertad,Libertad,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,2965,LIB,False,0,394127,EC,Ecuador,#fc771c,#ffffff,#ffffff,CO,Colombia,230000.0,EUR,,,False,,,
Marlon Mejía,marlon-mejia,M. Mejía,D,26,178.0,,5,155772,26.0,780105600.0,1703980800.0,360000.0,Guayaquil City,guayaquil-city,Guayaquil City,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,3362,GUA,False,0,188850,EC,Ecuador,#87bee7,#0070a0,#0070a0,EC,Ecuador,360000.0,EUR,,,,,,
Federico Jesus Flores,federico-jesus-flores,F. J. Flores,M,8,180.0,Right,4,358502,8.0,706147200.0,1703980800.0,360000.0,Gualaceo SC,gualaceo-sc,Gualaceo,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,2276,GUA,False,0,248196,EC,Ecuador,#f9f11e,#13943b,#13943b,AR,Argentina,360000.0,EUR,,,,,,
Santiago Ramirez,santiago-ramirez,S. Ramirez,F,32,175.0,Right,7,877597,32.0,889660800.0,1703980800.0,260000.0,Cerro,cerro,Cerro,M,Football,football,1,Primera División,primera-division,#0f4798,#c39d00,Uruguay,uruguay,Football,football,1.0,57.0,uruguay,UY,12076.0,278.0,False,3016,CER,False,0,22011,UY,Uruguay,#6ab5ff,#ffffff,#ffffff,UY,Uruguay,260000.0,EUR,,,,False,,
Roberto Luzárraga,roberto-luzarraga,R. Luzárraga,D,4,188.0,Left,5,877435,4.0,667353600.0,1703980800.0,310000.0,Técnico Universitario,tecnico-universitario,Técnico,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,2879,TEC,False,0,21941,EC,Ecuador,#b80606,#dfdfdf,#dfdfdf,EC,Ecuador,310000.0,EUR,,,,,,
Luis Castro,luis-castro,L. Castro,M,16,,,2,1473028,16.0,825724800.0,,145000.0,Delfín,delfin,Delfín,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,5215,DSC,False,0,213638,EC,Ecuador,#004597,#ffc414,#ffc414,EC,Ecuador,145000.0,EUR,Luis Castro,,,False,,
Byron Torrez,byron-torrez,B. Torrez,D,62,169.0,,1,1473534,62.0,755481600.0,1703980800.0,265000.0,Gualaceo SC,gualaceo-sc,Gualaceo,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,2276,GUA,False,0,248196,EC,Ecuador,#f9f11e,#13943b,#13943b,EC,Ecuador,265000.0,EUR,,,,,,
Santiago Zamora,zamora-santiago,S. Zamora,M,26,,Right,6,990271,26.0,1000080000.0,,210000.0,Universidad Católica del Ecuador,universidad-catolica-del-ecuador,Universidad Católica,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,6217,UNI,False,0,21942,EC,Ecuador,#4bacd2,#222226,#222226,EC,Ecuador,210000.0,EUR,,,False,,,
Jefferson Arce,arce-jefferson,J. Arce,M,70,180.0,,18,985108,70.0,959558400.0,1751241600.0,215000.0,Barcelona SC,barcelona-sc,Barcelona SC,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,22465,BSC,False,0,5250,EC,Ecuador,#ffff00,#000000,#000000,EC,Ecuador,215000.0,EUR,,,False,False,,
Jhonnier Estrada,estrada-jhonnier,J. Estrada,D,61,,,0,1473447,61.0,,,,Orense SC,orense-sc,Orense,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,2909,ORE,False,0,277525,EC,Ecuador,#7cfc00,#00009a,#00009a,,,,,,,,,M,
Federico Andrada,federico-andrada,F. Andrada,F,19,181.0,Right,30,330865,19.0,762652800.0,1703980800.0,330000.0,Universidad Católica del Ecuador,universidad-catolica-del-ecuador,Universidad Católica,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,6217,UNI,False,0,21942,EC,Ecuador,#4bacd2,#222226,#222226,AR,Argentina,330000.0,EUR,,,,,,
Edgar Lastre,edgar-lastre,E. Lastre,D,34,177.0,Right,13,1018573,34.0,937180800.0,1703894400.0,310000.0,Emelec,emelec,Emelec,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,13221,CSE,False,0,5255,EC,Ecuador,#0000cc,#333399,#333399,EC,Ecuador,310000.0,EUR,,,,False,,
Brayan Angulo,brayan-angulo,B. Angulo,F,19,182.0,Right,233,588584,19.0,817689600.0,1735603200.0,1500000.0,Emelec,emelec,Emelec,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,13221,CSE,False,0,5255,EC,Ecuador,#0000cc,#333399,#333399,EC,Ecuador,1500000.0,EUR,,,,False,,
Marlon Quiñónez,marlon-quinonez,M. Quiñónez,D,3,,,3,1133763,3.0,982540800.0,,310000.0,Orense SC,orense-sc,Orense,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,2909,ORE,False,0,277525,EC,Ecuador,#7cfc00,#00009a,#00009a,EC,Ecuador,310000.0,EUR,,,,,,
Denis Rodríguez,denis-rodriguez,D. Rodríguez,M,5,179.0,Right,15,798692,5.0,827366400.0,,92000.0,Cumbayá FC,cumbaya-fc,Cumbayá FC,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,3203,CUM,False,0,377757,EC,Ecuador,#52b030,#52b030,#ffffff,AR,Argentina,92000.0,EUR,,,,,,
Ayrton Preciado,ayrton-preciado,A. Preciado,M,19,182.0,Right,164,343119,19.0,774403200.0,,1900000.0,Guayaquil City,guayaquil-city,Guayaquil City,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,3362,GUA,False,0,188850,EC,Ecuador,#87bee7,#0070a0,#0070a0,EC,Ecuador,1900000.0,EUR,,,,,,
Franklin Carabali,franklin-carabali,F. Carabali,D,5,,,3,883162,5.0,835833600.0,1703980800.0,185000.0,Mushuc Runa,mushuc-runa,Mushuc Runa,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,2987,MUR,False,0,134976,EC,Ecuador,#00e100,#009933,#009933,EC,Ecuador,185000.0,EUR,,,,,,
Melvin Diaz,diaz-melvin,M. Diaz,M,19,177.0,Right,4,1069637,19.0,1006732800.0,,290000.0,Cumbayá FC,cumbaya-fc,Cumbayá FC,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,3203,CUM,False,0,377757,EC,Ecuador,#52b030,#52b030,#ffffff,EC,Ecuador,290000.0,EUR,,,,,,
Tomson Minda,tomson-minda,T. Minda,M,77,177.0,,4,1018545,77.0,976147200.0,,,Gualaceo SC,gualaceo-sc,Gualaceo,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,2276,GUA,False,0,248196,EC,Ecuador,#f9f11e,#13943b,#13943b,,,,,,,,,,
Stiven Plaza,stiven-plaza,S. Plaza,F,91,188.0,Right,152,938728,91.0,921110400.0,,140000.0,Guayaquil City,guayaquil-city,Guayaquil City,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,3362,GUA,False,0,188850,EC,Ecuador,#87bee7,#0070a0,#0070a0,EC,Ecuador,140000.0,EUR,,,,,,
Dubar Enríquez,dubar-enriquez,D. Enríquez,D,26,180.0,,1,932248,26.0,713404800.0,1703980800.0,155000.0,Gualaceo SC,gualaceo-sc,Gualaceo,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,2276,GUA,False,0,248196,EC,Ecuador,#f9f11e,#13943b,#13943b,EC,Ecuador,155000.0,EUR,,,,,,
Rody Zambrano,rody-zambrano,R. Zambrano,D,29,,,1,1117831,29.0,730252800.0,,245000.0,Mushuc Runa,mushuc-runa,Mushuc Runa,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,2987,MUR,False,0,134976,EC,Ecuador,#00e100,#009933,#009933,EC,Ecuador,245000.0,EUR,Rody Zambrano,,,,,
Luis Arce,arce-luis,L. Arce,M,88,176.0,Right,10,975708,88.0,754876800.0,1703980800.0,275000.0,Barcelona SC,barcelona-sc,Barcelona SC,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,22465,BSC,False,0,5250,EC,Ecuador,#ffff00,#000000,#000000,EC,Ecuador,275000.0,EUR,,,,False,,
Emerson Espinoza,espinoza-emerson,E. Espinoza,M,,182.0,Right,8,1094577,,984268800.0,,145000.0,No team,no-team,No team,,Football,football,1,,,,,,,,,,,,,,,,13,NTE,False,0,241802,,,#d0d0d0,#000000,#000000,EC,Ecuador,145000.0,EUR,Emerson Espinoza,,,True,M,
Erick Viveros,erick-viveros,E. Viveros,G,12,196.0,Right,1,873946,12.0,822268800.0,1703980800.0,155000.0,Cumbayá FC,cumbaya-fc,Cumbayá FC,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,3203,CUM,False,0,377757,EC,Ecuador,#52b030,#52b030,#ffffff,EC,Ecuador,155000.0,EUR,,,,,,
Jordán Mohor,jordan-mohor,J. Mohor,M,19,,,0,1457531,19.0,976579200.0,,,Aucas,aucas,Aucas,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,7497,SDA,False,0,5249,EC,Ecuador,#d4252a,#ffdd00,#ffdd00,,,,,Jordán Mohor,,,False,,
Gustavo Guerreño,gustavo-guerreno,G. Guerreño,F,22,180.0,Right,12,988081,22.0,687657600.0,,245000.0,Deportes Concepción,deportes-concepcion,D. Concepción,M,Football,football,1,Segunda División,segunda-division,#162960,#1E6DB2,Chile Amateur,chile-amateur,Football,football,1.0,1687.0,chile,CL,626.0,18834.0,False,393,DCO,False,0,3160,CL,Chile,#601771,#ffffff,#ffffff,PY,Paraguay,245000.0,EUR,,,,False,,
Juan Perez,perez-juan,J. Perez,M,70,,Left,34,1470460,70.0,1090713600.0,,,Emelec,emelec,Emelec,M,Football,football,1,LigaPro Serie A,ligapro-serie-a,#feca06,#025388,Ecuador,ecuador,Football,football,1.0,165.0,ecuador,EC,14876.0,240.0,False,13221,CSE,False,0,5255,EC,Ecuador,#0000cc,#333399,#333399,CO,Colombia,,,Juan Perez,,,False,M,
